setting,classifier,rate
"[('sagittal', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,32.54
"[('sagittal', 'husiq'), ('sagittal', 'zernike')]",KNN_euclidean,28.04
"[('sagittal', 'husiq'), ('sagittal', 'legendre')]",KNN_manhattam,46.52
"[('sagittal', 'husiq'), ('sagittal', 'chebyshev')]",KNN_manhattam,48.75
"[('sagittal', 'husiq'), ('transversal', 'spheric')]",KNN_manhattam,39.57
"[('sagittal', 'husiq'), ('transversal', 'hututu')]",KNN_manhattam,52.71
"[('sagittal', 'husiq'), ('transversal', 'hu1980')]",KNN_euclidean,41.07
"[('sagittal', 'husiq'), ('transversal', 'husiq')]",KNN_manhattam,44.37
"[('sagittal', 'husiq'), ('transversal', 'zernike')]",KNN_manhattam,28.89
"[('sagittal', 'husiq'), ('transversal', 'legendre')]",KNN_manhattam,51.67
"[('sagittal', 'husiq'), ('transversal', 'chebyshev')]",KNN_manhattam,51.33
"[('sagittal', 'husiq'), ('whole', 'spheric')]",KNN_manhattam,38.84
"[('sagittal', 'husiq'), ('whole', 'hututu')]",KNN_manhattam,38.26
"[('sagittal', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,31.54
"[('sagittal', 'husiq'), ('whole', 'husiq')]",KNN_euclidean,31.73
"[('sagittal', 'husiq'), ('whole', 'zernike')]",KNN_manhattam,29.97
"[('sagittal', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,44.87
"[('sagittal', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,47.37
"[('sagittal', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,33.81
"[('sagittal', 'husiq'), ('upper', 'hututu')]",KNN_euclidean,46.45
"[('sagittal', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,31.0
"[('sagittal', 'husiq'), ('upper', 'husiq')]",KNN_euclidean,36.07
"[('sagittal', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,28.81
"[('sagittal', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,43.03
"[('sagittal', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,44.6
"[('sagittal', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,28.93
"[('sagittal', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,40.91
"[('sagittal', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,31.62
"[('sagittal', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,36.0
"[('sagittal', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,31.73
"[('sagittal', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,33.92
"[('sagittal', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,36.27
"[('sagittal', 'zernike'), ('sagittal', 'legendre')]",KNN_euclidean,36.04
"[('sagittal', 'zernike'), ('sagittal', 'chebyshev')]",KNN_euclidean,35.8
"[('sagittal', 'zernike'), ('transversal', 'spheric')]",KNN_euclidean,33.46
"[('sagittal', 'zernike'), ('transversal', 'hututu')]",KNN_euclidean,34.88
"[('sagittal', 'zernike'), ('transversal', 'hu1980')]",KNN_euclidean,27.55
"[('sagittal', 'zernike'), ('transversal', 'husiq')]",KNN_euclidean,29.04
"[('sagittal', 'zernike'), ('transversal', 'zernike')]",KNN_euclidean,27.35
"[('sagittal', 'zernike'), ('transversal', 'legendre')]",KNN_euclidean,37.3
"[('sagittal', 'zernike'), ('transversal', 'chebyshev')]",KNN_euclidean,36.34
"[('sagittal', 'zernike'), ('whole', 'spheric')]",KNN_euclidean,27.93
"[('sagittal', 'zernike'), ('whole', 'hututu')]",KNN_euclidean,27.39
"[('sagittal', 'zernike'), ('whole', 'hu1980')]",KNN_euclidean,25.82
"[('sagittal', 'zernike'), ('whole', 'husiq')]",KNN_euclidean,26.24
"[('sagittal', 'zernike'), ('whole', 'zernike')]",KNN_euclidean,25.24
"[('sagittal', 'zernike'), ('whole', 'legendre')]",KNN_euclidean,29.2
"[('sagittal', 'zernike'), ('whole', 'chebyshev')]",KNN_euclidean,29.0
"[('sagittal', 'zernike'), ('upper', 'spheric')]",KNN_euclidean,28.24
"[('sagittal', 'zernike'), ('upper', 'hututu')]",KNN_euclidean,28.62
"[('sagittal', 'zernike'), ('upper', 'hu1980')]",KNN_euclidean,25.89
"[('sagittal', 'zernike'), ('upper', 'husiq')]",KNN_euclidean,26.47
"[('sagittal', 'zernike'), ('upper', 'zernike')]",KNN_euclidean,26.05
"[('sagittal', 'zernike'), ('upper', 'legendre')]",KNN_euclidean,30.08
"[('sagittal', 'zernike'), ('upper', 'chebyshev')]",KNN_euclidean,29.97
"[('sagittal', 'zernike'), ('lower', 'spheric')]",KNN_euclidean,26.93
"[('sagittal', 'zernike'), ('lower', 'hututu')]",KNN_euclidean,26.28
"[('sagittal', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,25.66
"[('sagittal', 'zernike'), ('lower', 'husiq')]",KNN_euclidean,26.16
"[('sagittal', 'zernike'), ('lower', 'zernike')]",KNN_euclidean,26.32
"[('sagittal', 'zernike'), ('lower', 'legendre')]",KNN_euclidean,28.77
"[('sagittal', 'zernike'), ('lower', 'chebyshev')]",KNN_euclidean,25.89
"[('sagittal', 'legendre'), ('sagittal', 'chebyshev')]",KNN_euclidean,49.17
"[('sagittal', 'legendre'), ('transversal', 'spheric')]",KNN_manhattam,50.6
"[('sagittal', 'legendre'), ('transversal', 'hututu')]",KNN_manhattam,59.12
"[('sagittal', 'legendre'), ('transversal', 'hu1980')]",KNN_manhattam,46.98
"[('sagittal', 'legendre'), ('transversal', 'husiq')]",KNN_manhattam,52.79
"[('sagittal', 'legendre'), ('transversal', 'zernike')]",KNN_manhattam,38.38
"[('sagittal', 'legendre'), ('transversal', 'legendre')]",KNN_manhattam,55.44
"[('sagittal', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,56.51
"[('sagittal', 'legendre'), ('whole', 'spheric')]",KNN_manhattam,47.87
"[('sagittal', 'legendre'), ('whole', 'hututu')]",KNN_manhattam,48.56
"[('sagittal', 'legendre'), ('whole', 'hu1980')]",KNN_euclidean,45.06
"[('sagittal', 'legendre'), ('whole', 'husiq')]",KNN_manhattam,46.56
"[('sagittal', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,47.68
"[('sagittal', 'legendre'), ('whole', 'legendre')]",KNN_manhattam,48.21
"[('sagittal', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,51.94
"[('sagittal', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,46.41
"[('sagittal', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,51.79
"[('sagittal', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,45.45
"[('sagittal', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,47.25
"[('sagittal', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,45.52
"[('sagittal', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,49.14
"[('sagittal', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,50.6
"[('sagittal', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,45.02
"[('sagittal', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,47.18
"[('sagittal', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,45.26
"[('sagittal', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,46.56
"[('sagittal', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,46.87
"[('sagittal', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,44.95
"[('sagittal', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,45.6
"[('sagittal', 'chebyshev'), ('transversal', 'spheric')]",KNN_manhattam,53.09
"[('sagittal', 'chebyshev'), ('transversal', 'hututu')]",KNN_manhattam,58.47
"[('sagittal', 'chebyshev'), ('transversal', 'hu1980')]",KNN_manhattam,50.71
"[('sagittal', 'chebyshev'), ('transversal', 'husiq')]",KNN_manhattam,54.71
"[('sagittal', 'chebyshev'), ('transversal', 'zernike')]",KNN_euclidean,37.84
"[('sagittal', 'chebyshev'), ('transversal', 'legendre')]",KNN_manhattam,57.66
"[('sagittal', 'chebyshev'), ('transversal', 'chebyshev')]",KNN_manhattam,53.98
"[('sagittal', 'chebyshev'), ('whole', 'spheric')]",KNN_manhattam,49.94
"[('sagittal', 'chebyshev'), ('whole', 'hututu')]",KNN_manhattam,49.21
"[('sagittal', 'chebyshev'), ('whole', 'hu1980')]",KNN_manhattam,47.41
"[('sagittal', 'chebyshev'), ('whole', 'husiq')]",KNN_manhattam,49.02
"[('sagittal', 'chebyshev'), ('whole', 'zernike')]",KNN_manhattam,46.18
"[('sagittal', 'chebyshev'), ('whole', 'legendre')]",KNN_manhattam,50.6
"[('sagittal', 'chebyshev'), ('whole', 'chebyshev')]",KNN_manhattam,48.41
"[('sagittal', 'chebyshev'), ('upper', 'spheric')]",KNN_manhattam,49.44
"[('sagittal', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,52.32
"[('sagittal', 'chebyshev'), ('upper', 'hu1980')]",KNN_euclidean,47.29
"[('sagittal', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,48.98
"[('sagittal', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,45.22
"[('sagittal', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,52.21
"[('sagittal', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,50.94
"[('sagittal', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,45.99
"[('sagittal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,48.6
"[('sagittal', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,47.71
"[('sagittal', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,47.64
"[('sagittal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,45.29
"[('sagittal', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,46.52
"[('sagittal', 'chebyshev'), ('lower', 'chebyshev')]",DMC_manhattam,45.41
"[('transversal', 'spheric'), ('transversal', 'hututu')]",KNN_manhattam,50.33
"[('transversal', 'spheric'), ('transversal', 'hu1980')]",KNN_manhattam,36.11
"[('transversal', 'spheric'), ('transversal', 'husiq')]",KNN_manhattam,38.69
"[('transversal', 'spheric'), ('transversal', 'zernike')]",KNN_manhattam,35.73
"[('transversal', 'spheric'), ('transversal', 'legendre')]",KNN_manhattam,44.18
"[('transversal', 'spheric'), ('transversal', 'chebyshev')]",KNN_manhattam,47.71
"[('transversal', 'spheric'), ('whole', 'spheric')]",KNN_manhattam,37.69
"[('transversal', 'spheric'), ('whole', 'hututu')]",KNN_manhattam,42.64
"[('transversal', 'spheric'), ('whole', 'hu1980')]",KNN_manhattam,34.23
"[('transversal', 'spheric'), ('whole', 'husiq')]",KNN_manhattam,35.54
"[('transversal', 'spheric'), ('whole', 'zernike')]",KNN_manhattam,42.57
"[('transversal', 'spheric'), ('whole', 'legendre')]",KNN_manhattam,40.8
"[('transversal', 'spheric'), ('whole', 'chebyshev')]",KNN_manhattam,44.72
"[('transversal', 'spheric'), ('upper', 'spheric')]",KNN_manhattam,36.46
"[('transversal', 'spheric'), ('upper', 'hututu')]",KNN_manhattam,44.56
"[('transversal', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,33.69
"[('transversal', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,35.31
"[('transversal', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,40.72
"[('transversal', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,40.68
"[('transversal', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,44.56
"[('transversal', 'spheric'), ('lower', 'spheric')]",KNN_manhattam,33.35
"[('transversal', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,35.92
"[('transversal', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,33.31
"[('transversal', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,35.0
"[('transversal', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,39.38
"[('transversal', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,35.54
"[('transversal', 'spheric'), ('lower', 'chebyshev')]",DMC_manhattam,36.19
"[('transversal', 'hututu'), ('transversal', 'hu1980')]",KNN_manhattam,48.64
"[('transversal', 'hututu'), ('transversal', 'husiq')]",KNN_manhattam,49.67
"[('transversal', 'hututu'), ('transversal', 'zernike')]",KNN_manhattam,36.57
"[('transversal', 'hututu'), ('transversal', 'legendre')]",KNN_manhattam,57.24
"[('transversal', 'hututu'), ('transversal', 'chebyshev')]",KNN_manhattam,55.97
"[('transversal', 'hututu'), ('whole', 'spheric')]",KNN_manhattam,55.55
"[('transversal', 'hututu'), ('whole', 'hututu')]",KNN_manhattam,51.48
"[('transversal', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,49.1
"[('transversal', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,50.63
"[('transversal', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,50.75
"[('transversal', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,57.51
"[('transversal', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,57.78
"[('transversal', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,52.4
"[('transversal', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,53.82
"[('transversal', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,49.21
"[('transversal', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,51.25
"[('transversal', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,48.33
"[('transversal', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,55.7
"[('transversal', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,56.28
"[('transversal', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,46.41
"[('transversal', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,49.21
"[('transversal', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,47.71
"[('transversal', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,49.56
"[('transversal', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,45.91
"[('transversal', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,47.71
"[('transversal', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,47.64
"[('transversal', 'hu1980'), ('transversal', 'husiq')]",KNN_euclidean,40.72
"[('transversal', 'hu1980'), ('transversal', 'zernike')]",KNN_euclidean,27.89
"[('transversal', 'hu1980'), ('transversal', 'legendre')]",KNN_manhattam,48.41
"[('transversal', 'hu1980'), ('transversal', 'chebyshev')]",KNN_manhattam,51.36
"[('transversal', 'hu1980'), ('whole', 'spheric')]",KNN_manhattam,42.64
"[('transversal', 'hu1980'), ('whole', 'hututu')]",KNN_manhattam,39.68
"[('transversal', 'hu1980'), ('whole', 'hu1980')]",KNN_euclidean,32.62
"[('transversal', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,37.96
"[('transversal', 'hu1980'), ('whole', 'zernike')]",KNN_manhattam,27.01
"[('transversal', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,46.37
"[('transversal', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,51.02
"[('transversal', 'hu1980'), ('upper', 'spheric')]",KNN_manhattam,36.42
"[('transversal', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,46.14
"[('transversal', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,34.08
"[('transversal', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,39.3
"[('transversal', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,27.01
"[('transversal', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,44.64
"[('transversal', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,48.94
"[('transversal', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,23.78
"[('transversal', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,34.69
"[('transversal', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,29.73
"[('transversal', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,32.73
"[('transversal', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,27.47
"[('transversal', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,29.16
"[('transversal', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,32.96
"[('transversal', 'husiq'), ('transversal', 'zernike')]",KNN_manhattam,31.31
"[('transversal', 'husiq'), ('transversal', 'legendre')]",KNN_manhattam,53.09
"[('transversal', 'husiq'), ('transversal', 'chebyshev')]",KNN_manhattam,54.86
"[('transversal', 'husiq'), ('whole', 'spheric')]",KNN_manhattam,48.02
"[('transversal', 'husiq'), ('whole', 'hututu')]",KNN_manhattam,46.68
"[('transversal', 'husiq'), ('whole', 'hu1980')]",KNN_manhattam,39.49
"[('transversal', 'husiq'), ('whole', 'husiq')]",KNN_manhattam,40.11
"[('transversal', 'husiq'), ('whole', 'zernike')]",KNN_manhattam,34.92
"[('transversal', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,53.9
"[('transversal', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,56.24
"[('transversal', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,44.41
"[('transversal', 'husiq'), ('upper', 'hututu')]",KNN_euclidean,50.71
"[('transversal', 'husiq'), ('upper', 'hu1980')]",KNN_manhattam,38.34
"[('transversal', 'husiq'), ('upper', 'husiq')]",KNN_manhattam,41.3
"[('transversal', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,34.58
"[('transversal', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,51.25
"[('transversal', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,54.78
"[('transversal', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,34.61
"[('transversal', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,42.6
"[('transversal', 'husiq'), ('lower', 'hu1980')]",KNN_manhattam,37.38
"[('transversal', 'husiq'), ('lower', 'husiq')]",KNN_manhattam,39.76
"[('transversal', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,35.04
"[('transversal', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,39.34
"[('transversal', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,41.99
"[('transversal', 'zernike'), ('transversal', 'legendre')]",KNN_euclidean,38.96
"[('transversal', 'zernike'), ('transversal', 'chebyshev')]",KNN_euclidean,37.65
"[('transversal', 'zernike'), ('whole', 'spheric')]",KNN_euclidean,29.04
"[('transversal', 'zernike'), ('whole', 'hututu')]",KNN_manhattam,28.58
"[('transversal', 'zernike'), ('whole', 'hu1980')]",KNN_euclidean,26.28
"[('transversal', 'zernike'), ('whole', 'husiq')]",KNN_manhattam,26.78
"[('transversal', 'zernike'), ('whole', 'zernike')]",KNN_euclidean,25.43
"[('transversal', 'zernike'), ('whole', 'legendre')]",KNN_euclidean,29.93
"[('transversal', 'zernike'), ('whole', 'chebyshev')]",KNN_euclidean,30.35
"[('transversal', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,28.39
"[('transversal', 'zernike'), ('upper', 'hututu')]",KNN_euclidean,30.12
"[('transversal', 'zernike'), ('upper', 'hu1980')]",KNN_euclidean,26.2
"[('transversal', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,27.05
"[('transversal', 'zernike'), ('upper', 'zernike')]",KNN_euclidean,26.58
"[('transversal', 'zernike'), ('upper', 'legendre')]",KNN_euclidean,29.93
"[('transversal', 'zernike'), ('upper', 'chebyshev')]",KNN_euclidean,30.08
"[('transversal', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,28.12
"[('transversal', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,26.82
"[('transversal', 'zernike'), ('lower', 'hu1980')]",KNN_manhattam,25.82
"[('transversal', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,27.01
"[('transversal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,26.2
"[('transversal', 'zernike'), ('lower', 'legendre')]",KNN_euclidean,28.66
"[('transversal', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,26.28
"[('transversal', 'legendre'), ('transversal', 'chebyshev')]",KNN_manhattam,52.06
"[('transversal', 'legendre'), ('whole', 'spheric')]",KNN_manhattam,51.36
"[('transversal', 'legendre'), ('whole', 'hututu')]",KNN_manhattam,54.32
"[('transversal', 'legendre'), ('whole', 'hu1980')]",KNN_manhattam,48.83
"[('transversal', 'legendre'), ('whole', 'husiq')]",KNN_manhattam,51.02
"[('transversal', 'legendre'), ('whole', 'zernike')]",KNN_manhattam,52.86
"[('transversal', 'legendre'), ('whole', 'legendre')]",KNN_manhattam,51.48
"[('transversal', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,54.82
"[('transversal', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,50.33
"[('transversal', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,53.86
"[('transversal', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,48.98
"[('transversal', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,50.6
"[('transversal', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,51.33
"[('transversal', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,50.86
"[('transversal', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,53.71
"[('transversal', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,44.64
"[('transversal', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,50.13
"[('transversal', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,48.18
"[('transversal', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,48.98
"[('transversal', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,48.21
"[('transversal', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,45.75
"[('transversal', 'legendre'), ('lower', 'chebyshev')]",DMC_manhattam,49.37
"[('transversal', 'chebyshev'), ('whole', 'spheric')]",KNN_manhattam,50.63
"[('transversal', 'chebyshev'), ('whole', 'hututu')]",KNN_manhattam,52.32
"[('transversal', 'chebyshev'), ('whole', 'hu1980')]",KNN_manhattam,49.1
"[('transversal', 'chebyshev'), ('whole', 'husiq')]",KNN_manhattam,51.02
"[('transversal', 'chebyshev'), ('whole', 'zernike')]",KNN_manhattam,49.79
"[('transversal', 'chebyshev'), ('whole', 'legendre')]",KNN_manhattam,51.71
"[('transversal', 'chebyshev'), ('whole', 'chebyshev')]",KNN_manhattam,49.9
"[('transversal', 'chebyshev'), ('upper', 'spheric')]",KNN_manhattam,50.48
"[('transversal', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,53.59
"[('transversal', 'chebyshev'), ('upper', 'hu1980')]",KNN_manhattam,49.02
"[('transversal', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,51.21
"[('transversal', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,47.37
"[('transversal', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,52.98
"[('transversal', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,50.94
"[('transversal', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,46.14
"[('transversal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,50.33
"[('transversal', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,48.1
"[('transversal', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,49.1
"[('transversal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,46.68
"[('transversal', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,46.91
"[('transversal', 'chebyshev'), ('lower', 'chebyshev')]",DMC_manhattam,47.18
"[('whole', 'spheric'), ('whole', 'hututu')]",KNN_manhattam,44.37
"[('whole', 'spheric'), ('whole', 'hu1980')]",KNN_manhattam,37.19
"[('whole', 'spheric'), ('whole', 'husiq')]",KNN_manhattam,38.57
"[('whole', 'spheric'), ('whole', 'zernike')]",KNN_manhattam,31.62
"[('whole', 'spheric'), ('whole', 'legendre')]",KNN_manhattam,40.41
"[('whole', 'spheric'), ('whole', 'chebyshev')]",KNN_manhattam,42.87
"[('whole', 'spheric'), ('upper', 'spheric')]",KNN_manhattam,37.5
"[('whole', 'spheric'), ('upper', 'hututu')]",KNN_manhattam,51.4
"[('whole', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,37.42
"[('whole', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,42.64
"[('whole', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,32.0
"[('whole', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,45.1
"[('whole', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,47.45
"[('whole', 'spheric'), ('lower', 'spheric')]",KNN_manhattam,30.27
"[('whole', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,42.26
"[('whole', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,35.84
"[('whole', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,38.99
"[('whole', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,32.81
"[('whole', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,36.8
"[('whole', 'spheric'), ('lower', 'chebyshev')]",KNN_manhattam,39.03
"[('whole', 'hututu'), ('whole', 'hu1980')]",KNN_manhattam,31.69
"[('whole', 'hututu'), ('whole', 'husiq')]",KNN_manhattam,33.96
"[('whole', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,29.77
"[('whole', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,46.75
"[('whole', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,45.75
"[('whole', 'hututu'), ('upper', 'spheric')]",KNN_manhattam,39.38
"[('whole', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,45.02
"[('whole', 'hututu'), ('upper', 'hu1980')]",KNN_manhattam,33.27
"[('whole', 'hututu'), ('upper', 'husiq')]",KNN_manhattam,38.23
"[('whole', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,29.81
"[('whole', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,47.37
"[('whole', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,46.95
"[('whole', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,28.54
"[('whole', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,37.11
"[('whole', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,32.16
"[('whole', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,35.15
"[('whole', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,31.23
"[('whole', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,34.23
"[('whole', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,34.92
"[('whole', 'hu1980'), ('whole', 'husiq')]",KNN_euclidean,30.66
"[('whole', 'hu1980'), ('whole', 'zernike')]",KNN_euclidean,21.82
"[('whole', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,42.07
"[('whole', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,45.18
"[('whole', 'hu1980'), ('upper', 'spheric')]",KNN_manhattam,28.51
"[('whole', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,43.18
"[('whole', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,22.74
"[('whole', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,36.77
"[('whole', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,22.7
"[('whole', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,41.22
"[('whole', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,43.45
"[('whole', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,17.17
"[('whole', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,30.12
