setting,classifier,rate
"[('transversal', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,81.44
"[('transversal', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,87.11
"[('transversal', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,82.99
"[('transversal', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,84.54
"[('transversal', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,83.51
"[('transversal', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,84.54
"[('transversal', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('transversal', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('transversal', 'zernike'), ('whole', 'husiq')]",KNN_euclidean,76.8
"[('transversal', 'zernike'), ('whole', 'hututu')]",MLP,78.87
"[('transversal', 'zernike'), ('whole', 'hu1980')]",MLP,77.84
"[('transversal', 'zernike'), ('whole', 'legendre')]",MLP,84.02
"[('transversal', 'zernike'), ('whole', 'chebyshev')]",MLP,83.51
"[('transversal', 'zernike'), ('whole', 'zernike')]",MLP,82.47
"[('transversal', 'zernike'), ('upper', 'husiq')]",KNN_euclidean,75.77
"[('transversal', 'zernike'), ('upper', 'hututu')]",MLP,81.44
"[('transversal', 'zernike'), ('upper', 'hu1980')]",MLP,75.77
"[('transversal', 'zernike'), ('upper', 'legendre')]",MLP,86.08
"[('transversal', 'zernike'), ('upper', 'chebyshev')]",MLP,86.08
"[('transversal', 'zernike'), ('upper', 'zernike')]",KNN_euclidean,81.96
"[('transversal', 'zernike'), ('lower', 'husiq')]",MLP,76.8
"[('transversal', 'zernike'), ('lower', 'hututu')]",MLP,79.9
"[('transversal', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,75.77
"[('transversal', 'zernike'), ('lower', 'legendre')]",MLP,84.02
"[('transversal', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('transversal', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'husiq'), ('whole', 'hututu')]",KNN_euclidean,64.43
"[('whole', 'husiq'), ('whole', 'hu1980')]",KNN_euclidean,60.31
"[('whole', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,86.08
"[('whole', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,81.44
"[('whole', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,88.14
"[('whole', 'husiq'), ('upper', 'husiq')]",KNN_euclidean,58.76
"[('whole', 'husiq'), ('upper', 'hututu')]",KNN_manhattam,67.01
"[('whole', 'husiq'), ('upper', 'hu1980')]",KNN_manhattam,53.61
"[('whole', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,75.26
"[('whole', 'husiq'), ('upper', 'chebyshev')]",KNN_euclidean,76.29
"[('whole', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,78.35
"[('whole', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,62.89
"[('whole', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,71.65
"[('whole', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,55.67
"[('whole', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,69.07
"[('whole', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'hututu'), ('whole', 'hu1980')]",KNN_euclidean,64.43
"[('whole', 'hututu'), ('whole', 'legendre')]",KNN_manhattam,82.99
"[('whole', 'hututu'), ('whole', 'chebyshev')]",KNN_manhattam,81.44
"[('whole', 'hututu'), ('whole', 'zernike')]",KNN_manhattam,88.14
"[('whole', 'hututu'), ('upper', 'husiq')]",KNN_euclidean,61.86
"[('whole', 'hututu'), ('upper', 'hututu')]",KNN_manhattam,68.56
"[('whole', 'hututu'), ('upper', 'hu1980')]",KNN_euclidean,59.79
"[('whole', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,76.8
"[('whole', 'hututu'), ('upper', 'chebyshev')]",KNN_euclidean,73.71
"[('whole', 'hututu'), ('upper', 'zernike')]",KNN_euclidean,81.96
"[('whole', 'hututu'), ('lower', 'husiq')]",KNN_euclidean,65.46
"[('whole', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,73.2
"[('whole', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,59.79
"[('whole', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,71.13
"[('whole', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'hu1980'), ('whole', 'legendre')]",KNN_manhattam,80.93
"[('whole', 'hu1980'), ('whole', 'chebyshev')]",KNN_manhattam,79.9
"[('whole', 'hu1980'), ('whole', 'zernike')]",MLP,87.11
"[('whole', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,49.48
"[('whole', 'hu1980'), ('upper', 'hututu')]",KNN_manhattam,59.28
"[('whole', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,22.16
"[('whole', 'hu1980'), ('upper', 'legendre')]",KNN_euclidean,69.59
"[('whole', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,70.62
"[('whole', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,71.13
"[('whole', 'hu1980'), ('lower', 'husiq')]",KNN_manhattam,42.78
"[('whole', 'hu1980'), ('lower', 'hututu')]",KNN_manhattam,54.64
"[('whole', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,21.65
"[('whole', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,58.25
"[('whole', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,81.96
"[('whole', 'legendre'), ('whole', 'zernike')]",MLP,93.3
"[('whole', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,79.38
"[('whole', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,88.66
"[('whole', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,81.96
"[('whole', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,85.05
"[('whole', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,80.93
"[('whole', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,88.14
"[('whole', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,85.05
"[('whole', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,88.14
"[('whole', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,80.41
"[('whole', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,77.84
"[('whole', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'chebyshev'), ('whole', 'zernike')]",MLP,92.27
"[('whole', 'chebyshev'), ('upper', 'husiq')]",KNN_euclidean,74.74
"[('whole', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,85.05
"[('whole', 'chebyshev'), ('upper', 'hu1980')]",KNN_euclidean,74.74
"[('whole', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,82.47
"[('whole', 'chebyshev'), ('upper', 'chebyshev')]",KNN_euclidean,79.38
"[('whole', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,86.6
"[('whole', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,81.44
"[('whole', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,84.02
"[('whole', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,77.84
"[('whole', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,75.77
"[('whole', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('whole', 'zernike'), ('upper', 'husiq')]",KNN_euclidean,86.6
"[('whole', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,89.69
"[('whole', 'zernike'), ('upper', 'hu1980')]",MLP,84.54
"[('whole', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,89.69
"[('whole', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,88.14
"[('whole', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,88.14
"[('whole', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,87.11
"[('whole', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,90.72
"[('whole', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,85.05
"[('whole', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,89.69
"[('whole', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('whole', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'husiq'), ('upper', 'hututu')]",KNN_euclidean,46.39
"[('upper', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,36.6
"[('upper', 'husiq'), ('upper', 'legendre')]",KNN_euclidean,62.89
"[('upper', 'husiq'), ('upper', 'chebyshev')]",KNN_euclidean,62.37
"[('upper', 'husiq'), ('upper', 'zernike')]",KNN_euclidean,67.53
"[('upper', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,54.12
"[('upper', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,62.89
"[('upper', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,43.3
"[('upper', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,63.4
"[('upper', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'hututu'), ('upper', 'hu1980')]",KNN_euclidean,47.42
"[('upper', 'hututu'), ('upper', 'legendre')]",KNN_euclidean,69.07
"[('upper', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,67.53
"[('upper', 'hututu'), ('upper', 'zernike')]",KNN_euclidean,72.68
"[('upper', 'hututu'), ('lower', 'husiq')]",KNN_euclidean,63.4
"[('upper', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,73.2
"[('upper', 'hututu'), ('lower', 'hu1980')]",KNN_euclidean,55.15
"[('upper', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,74.23
"[('upper', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'hu1980'), ('upper', 'legendre')]",KNN_euclidean,62.89
"[('upper', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,60.31
"[('upper', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,69.07
"[('upper', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,45.88
"[('upper', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,52.58
"[('upper', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,22.16
"[('upper', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,54.12
"[('upper', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,65.46
"[('upper', 'legendre'), ('upper', 'zernike')]",KNN_euclidean,76.29
"[('upper', 'legendre'), ('lower', 'husiq')]",KNN_euclidean,73.2
"[('upper', 'legendre'), ('lower', 'hututu')]",KNN_euclidean,79.9
"[('upper', 'legendre'), ('lower', 'hu1980')]",KNN_euclidean,69.07
"[('upper', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,75.77
"[('upper', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'chebyshev'), ('upper', 'zernike')]",KNN_euclidean,78.35
"[('upper', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,71.65
"[('upper', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,80.41
"[('upper', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,66.49
"[('upper', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,71.13
"[('upper', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('upper', 'zernike'), ('lower', 'husiq')]",KNN_euclidean,75.77
"[('upper', 'zernike'), ('lower', 'hututu')]",KNN_euclidean,82.99
"[('upper', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,72.16
"[('upper', 'zernike'), ('lower', 'legendre')]",KNN_euclidean,84.02
"[('upper', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('upper', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('lower', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,46.91
"[('lower', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,34.02
"[('lower', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,54.64
"[('lower', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('lower', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('lower', 'hututu'), ('lower', 'hu1980')]",KNN_euclidean,41.75
"[('lower', 'hututu'), ('lower', 'legendre')]",KNN_euclidean,58.76
"[('lower', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('lower', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('lower', 'hu1980'), ('lower', 'legendre')]",KNN_euclidean,52.06
"[('lower', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('lower', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('lower', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,0.0
"[('lower', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,0.0
"[('lower', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,0.0
